bjd,relative_flux,flux_err,quality_flag
55024.83333333,0.9980483158,0.0006603157,0
55024.85416667,0.9976612968,0.0006067411,0
55024.87500000,0.9982875610,0.0006589315,1
55024.89583333,1.0195292627,0.0007112533,2
55024.91666667,0.9984007149,0.0006126472,0
55024.93750000,0.9985016092,0.0006917329,0
55024.95833333,0.9989172214,0.0006491605,0
55024.97916667,0.9984419200,0.0006786208,0
55025.00000000,0.9976288470,0.0006312284,0
55025.02083333,0.9970449636,0.0006191391,1
55025.04166667,0.9975602187,0.0006192555,0
55025.06250000,0.9974671249,0.0006084590,0
55025.08333333,0.9985602926,0.0006222776,0
55025.10416667,0.9987056178,0.0006797063,0
55025.12500000,0.9983019588,0.0007058029,0
55025.14583333,0.9973099110,0.0006976951,0
55025.16666667,0.9994327672,0.0006822161,0
55025.18750000,0.9979791945,0.0006132518,0
55025.20833333,0.9986394822,0.0006347025,0
55025.22916667,0.9983112266,0.0006371768,0
55025.25000000,0.9984357572,0.0006299948,0
55025.27083333,0.9987058013,0.0006618007,0
55025.29166667,0.9978936970,0.0006642665,0
55025.31250000,0.9992220440,0.0006428263,0
55025.33333333,0.9973953902,0.0006424547,0
55025.35416667,0.9977112055,0.0006994267,0
55025.37500000,0.9993629072,0.0006947151,0
55025.39583333,0.9988680490,0.0006369355,0
55025.41666667,1.0003218383,0.0007096546,0
55025.43750000,0.9985939991,0.0007143378,0
55025.45833333,0.9996573741,0.0006392091,0
55025.47916667,0.9974011423,0.0006425310,0
55025.50000000,0.9976836357,0.0006606761,0
55025.52083333,0.9992773180,0.0007129345,0
55025.54166667,0.9974312412,0.0007051583,0
55025.56250000,0.9985552681,0.0006123082,0
55025.58333333,0.9994469060,0.0006471277,0
55025.60416667,0.9990386047,0.0006664045,0
55025.62500000,0.9987223759,0.0006603759,0
55025.64583333,0.9984427270,0.0006232636,0
55025.66666667,0.9988693587,0.0007030580,0
55025.68750000,0.9991217099,0.0006812329,0
55025.70833333,0.9982633081,0.0007005490,0
55025.72916667,0.9989818153,0.0007030517,0
55025.75000000,0.9994546852,0.0006898027,0
55025.77083333,0.9960550981,0.0006527053,0
55025.79166667,0.9962282674,0.0006732656,0
55025.81250000,0.9964596803,0.0006192438,0
55025.83333333,0.9965086121,0.0006808375,0
55025.85416667,0.9966476285,0.0006215104,0
55025.87500000,0.9978685089,0.0006832740,0
55025.89583333,1.0139802457,0.0006275518,0
55025.91666667,0.9981711934,0.0006141062,0
55025.93750000,0.9978609225,0.0006198341,0
55025.95833333,0.9972842381,0.0006002391,0
55025.97916667,0.9960673225,0.0006862488,0
55026.00000000,0.9990544016,0.0006878881,0
55026.02083333,0.9971293516,0.0006617920,0
55026.04166667,0.9990477909,0.0006193635,0
55026.06250000,0.9984425969,0.0006100265,0
55026.08333333,0.9976552621,0.0006022955,0
55026.10416667,0.9981838293,0.0006198898,0
55026.12500000,0.9979983616,0.0007069027,0
55026.14583333,0.9968949431,0.0006289844,0
55026.16666667,0.9974624101,0.0006425126,0
55026.18750000,0.9967498242,0.0006126415,0
55026.20833333,0.9976321334,0.0006266834,0
55026.22916667,0.9966146335,0.0006623069,0
55026.25000000,0.9968835145,0.0006729303,0
55026.27083333,0.9967148944,0.0006294423,0
55026.29166667,0.9967252401,0.0006069279,0
55026.31250000,0.9975698514,0.0006469239,0
55026.33333333,0.9961802003,0.0006281044,0
55026.35416667,0.9969261361,0.0006263465,0
55026.37500000,0.9963329417,0.0007151835,0
55026.39583333,0.9967667167,0.0006739561,0
55026.41666667,0.9954011217,0.0006668254,0
55026.43750000,0.9958903008,0.0006498930,0
55026.45833333,0.9952055991,0.0006514733,0
55026.47916667,0.9930582827,0.0006649086,0
55026.50000000,1.0030599890,0.0006835716,0
55026.52083333,0.9950350052,0.0006842575,0
55026.54166667,0.9947461421,0.0006206033,0
55026.56250000,0.9933565590,0.0006600135,0
55026.58333333,0.9941364115,0.0006494350,0
55026.60416667,0.9941266339,0.0007044632,0
55026.62500000,0.9935245240,0.0006757703,0
55026.64583333,0.9938049659,0.0006639005,0
55026.66666667,0.9934555849,0.0006138474,0
55026.68750000,0.9928368312,0.0006726765,0
55026.70833333,0.9923135982,0.0006140645,0
55026.72916667,0.9930602835,0.0006404648,0
55026.75000000,0.9924425069,0.0006171410,0
55026.77083333,0.9909763086,0.0006830488,0
55026.79166667,0.9918205788,0.0006247503,0
55026.81250000,0.9907003007,0.0006470231,0
55026.83333333,0.9905252230,0.0007074810,0
55026.85416667,0.9905635770,0.0006245180,0
55026.87500000,0.9907642578,0.0006609366,0
55026.89583333,0.9907432008,0.0006503126,0
55026.91666667,0.9900200140,0.0006021749,0
55026.93750000,0.9897809092,0.0006951310,0
55026.95833333,0.9894993838,0.0006082855,0
55026.97916667,0.9902669748,0.0006569106,0
55027.00000000,0.9874514620,0.0006672814,0
55027.02083333,0.9889263558,0.0006754112,0
55027.04166667,0.9899728607,0.0006826358,0
55027.06250000,0.9890316725,0.0006303927,0
55027.08333333,0.9892590705,0.0006011975,0
55027.10416667,0.9868968969,0.0006868132,0
55027.12500000,0.9872705692,0.0006642788,1
55027.14583333,0.9882629679,0.0007003341,0
55027.16666667,0.9887991887,0.0006985666,0
55027.18750000,0.9867348958,0.0007011991,0
55027.20833333,0.9871055452,0.0006582114,0
55027.22916667,0.9874501815,0.0006400354,0
55027.25000000,0.9860233487,0.0006949870,0
55027.27083333,0.9872211109,0.0006541553,0
55027.29166667,0.9850703055,0.0006220131,0
55027.31250000,0.9869432741,0.0007025969,0
55027.33333333,0.9857661268,0.0007059072,0
55027.35416667,0.9860546957,0.0006559572,0
55027.37500000,0.9866339525,0.0006090840,0
55027.39583333,0.9864237846,0.0006465391,0
55027.41666667,0.9860361388,0.0006964245,0
55027.43750000,0.9866446533,0.0007082129,0
55027.45833333,0.9848232259,0.0006244167,0
55027.47916667,0.9859456274,0.0006080368,0
55027.50000000,0.9852107407,0.0007052821,0
55027.52083333,0.9863188323,0.0006467286,0
55027.54166667,0.9861496524,0.0006650113,0
55027.56250000,0.9861891119,0.0007161679,0
55027.58333333,0.9866606068,0.0006079878,0
55027.60416667,0.9864237865,0.0006777982,0
55027.62500000,0.9855756718,0.0006088927,0
55027.64583333,0.9856930295,0.0006450563,0
55027.66666667,0.9861459206,0.0006964577,0
55027.68750000,0.9858610061,0.0006520167,0
55027.70833333,0.9863358523,0.0007196619,0
55027.72916667,0.9844080441,0.0006670871,0
55027.75000000,0.9871756833,0.0006385395,0
55027.77083333,0.9861031503,0.0006264134,0
55027.79166667,0.9851247301,0.0006420625,0
55027.81250000,0.9856901494,0.0006447040,0
55027.83333333,0.9851081757,0.0006082456,0
55027.85416667,0.9858360522,0.0006443489,0
55027.87500000,0.9865915566,0.0006557086,0
55027.89583333,0.9878822813,0.0006867285,0
55027.91666667,0.9872889527,0.0006788075,0
55027.93750000,0.9873485156,0.0006850519,0
55027.95833333,0.9866961604,0.0006010036,0
55027.97916667,0.9870618944,0.0006261201,0
55028.00000000,0.9872806235,0.0006794021,0
55028.02083333,0.9875433762,0.0006580787,0
55028.04166667,0.9880266927,0.0006006376,0
55028.06250000,0.9882849322,0.0006965394,0
55028.08333333,0.9884909692,0.0006927371,0
55028.10416667,0.9885366402,0.0006658103,0
55028.12500000,0.9893322869,0.0006079756,0
55028.14583333,0.9893077014,0.0006919818,0
55028.16666667,0.9887394984,0.0006700456,0
55028.18750000,0.9901237210,0.0006938352,0
55028.20833333,0.9903181570,0.0006902096,0
55028.22916667,0.9896049345,0.0006963602,0
55028.25000000,0.9906265196,0.0006621610,0
55028.27083333,0.9917060967,0.0006168389,0
55028.29166667,0.9908903991,0.0006805389,0
55028.31250000,0.9911578919,0.0006744569,0
55028.33333333,0.9921092317,0.0006890704,0
55028.35416667,0.9930621110,0.0006203857,0
55028.37500000,0.9941515155,0.0006233970,0
55028.39583333,0.9938404058,0.0007068491,0
55028.41666667,0.9944788098,0.0006899973,0
55028.43750000,0.9943352964,0.0007089874,0
55028.45833333,0.9939784176,0.0006910458,0
55028.47916667,0.9952547159,0.0006716586,0
55028.50000000,0.9951263691,0.0006784959,0
55028.52083333,0.9958202943,0.0007066954,0
55028.54166667,0.9952914248,0.0006694568,0
55028.56250000,0.9966120168,0.0006758870,0
55028.58333333,0.9848345426,0.0006187772,0
55028.60416667,0.9971942898,0.0006568705,0
55028.62500000,0.9973568277,0.0006859677,0
55028.64583333,0.9976120940,0.0006325131,0
55028.66666667,0.9984612836,0.0006242705,0
55028.68750000,0.9982696628,0.0006376592,0
55028.70833333,0.9978974900,0.0006289801,0
55028.72916667,0.9980899963,0.0006257895,0
55028.75000000,0.9997461637,0.0006509821,0
55028.77083333,0.9996695218,0.0007089406,0
55028.79166667,0.9992010413,0.0006608472,0
55028.81250000,1.0007634815,0.0006225504,0
55028.83333333,1.0009893575,0.0006092366,0
55028.85416667,1.0010500256,0.0006835387,0
55028.87500000,1.0018911805,0.0006459359,0
55028.89583333,1.0029856439,0.0006986197,0
55028.91666667,1.0032690313,0.0006791413,0
55028.93750000,1.0028205956,0.0006955490,0
55028.95833333,1.0029849615,0.0006326335,0
55028.97916667,1.0034579218,0.0006830831,0
55029.00000000,1.0038503856,0.0006316874,0
55029.02083333,1.0012522303,0.0007126882,0
55029.04166667,1.0018517742,0.0006763649,0
55029.06250000,1.0010111813,0.0006389414,0
55029.08333333,1.0023434120,0.0006323414,0
55029.10416667,1.0028565170,0.0006229112,0
55029.12500000,1.0049976301,0.0006833569,0
55029.14583333,1.0055245512,0.0006262459,0
55029.16666667,1.0050816281,0.0006714364,0
55029.18750000,1.0052730939,0.0006317562,0
55029.20833333,1.0064325951,0.0006794363,0
55029.22916667,1.0059978388,0.0006977928,0
55029.25000000,1.0054835780,0.0006933630,0
55029.27083333,1.0061466094,0.0006913022,0
55029.29166667,1.0065041062,0.0006225267,0
55029.31250000,1.0077600166,0.0006106062,1
55029.33333333,1.0075816737,0.0006838739,0
55029.35416667,1.0070605673,0.0006442017,0
55029.37500000,1.0073924958,0.0006518815,0
55029.39583333,1.0087121153,0.0006037379,1
55029.41666667,1.0086458163,0.0006311492,0
55029.43750000,1.0075054264,0.0006040412,0
55029.45833333,1.0091182236,0.0007055023,0
55029.47916667,1.0083540346,0.0006292076,0
55029.50000000,1.0090363338,0.0006668805,0
55029.52083333,1.0084936510,0.0006046775,0
55029.54166667,1.0094791853,0.0006800217,0
55029.56250000,1.0080036622,0.0006387633,0
55029.58333333,1.0086264950,0.0007077503,0
55029.60416667,1.0097211637,0.0007065742,0
55029.62500000,1.0073786358,0.0006390349,0
55029.64583333,1.0089126858,0.0007081153,0
55029.66666667,1.0086917636,0.0007195389,0
55029.68750000,1.0094752884,0.0006990499,0
55029.70833333,1.0097611374,0.0007013846,0
55029.72916667,1.0094772519,0.0006298810,0
55029.75000000,1.0091777966,0.0006692043,1
55029.77083333,1.0090333790,0.0006080707,0
55029.79166667,1.0087845444,0.0006113902,0
55029.81250000,1.0091239931,0.0007198671,0
55029.83333333,1.0098782648,0.0006391967,0
55029.85416667,1.0083387075,0.0006897821,0
55029.87500000,1.0085918951,0.0006967998,0
55029.89583333,1.0087738994,0.0007029628,0
55029.91666667,1.0094969814,0.0007197154,0
55029.93750000,1.0088616375,0.0006289796,0
55029.95833333,1.0092558816,0.0006048421,0
55029.97916667,1.0092679062,0.0006493430,0
55030.00000000,1.0088920860,0.0006156097,0
55030.02083333,1.0078136841,0.0006026911,0
55030.04166667,1.0094471686,0.0006432512,0
55030.06250000,1.0092793473,0.0006940486,0
55030.08333333,1.0082589322,0.0006679417,0
55030.10416667,1.0072502488,0.0006375334,0
55030.12500000,1.0069845935,0.0006785210,0
55030.14583333,1.0081132035,0.0006278422,0
55030.16666667,1.0074395272,0.0006017258,0
55030.18750000,0.9962854115,0.0006917224,2
55030.20833333,1.0066080410,0.0006748492,0
55030.22916667,1.0072532849,0.0006914763,0
55030.25000000,1.0075997942,0.0006046726,0
55030.27083333,1.0083697591,0.0007004544,0
55030.29166667,1.0076146494,0.0006743431,0
55030.31250000,1.0069365476,0.0006676074,0
55030.33333333,1.0073509956,0.0006749537,0
55030.35416667,1.0072029600,0.0007037320,0
55030.37500000,1.0073990233,0.0006704324,0
55030.39583333,1.0067822192,0.0006697140,0
55030.41666667,1.0074608877,0.0007188815,0
55030.43750000,1.0071940071,0.0006908076,0
55030.45833333,1.0065886409,0.0006530753,0
55030.47916667,1.0063650128,0.0006848876,0
55030.50000000,1.0069555758,0.0006467077,0
55030.52083333,1.0058294281,0.0006274651,0
55030.54166667,1.0051839848,0.0006716222,0
55030.56250000,1.0050413581,0.0007113819,0
55030.58333333,1.0054745984,0.0007114967,0
55030.60416667,1.0063909633,0.0006410286,0
55030.62500000,1.0056175278,0.0006633213,0
55030.64583333,1.0059588512,0.0006253963,0
55030.66666667,1.0054107635,0.0007194757,0
55030.68750000,1.0053567874,0.0007177341,0
55030.70833333,1.0049542160,0.0006779411,0
55030.72916667,1.0055316981,0.0006965297,0
55030.75000000,1.0054253686,0.0006858120,0
55030.77083333,1.0057758156,0.0006711790,0
55030.79166667,1.0056302394,0.0006064018,0
55030.81250000,1.0052872825,0.0006545717,0
55030.83333333,1.0043549013,0.0006809744,0
55030.85416667,1.0060777102,0.0006813038,0
55030.87500000,1.0052649205,0.0006447747,0
55030.89583333,1.0053515793,0.0007130030,0
55030.91666667,1.0062658465,0.0006200828,0
55030.93750000,1.0058550201,0.0006600431,0
55030.95833333,1.0055460679,0.0006829061,0
55030.97916667,1.0052286623,0.0006836563,0
55031.00000000,1.0052147511,0.0006778367,0
55031.02083333,1.0053703245,0.0006330346,0
55031.04166667,1.0054689576,0.0006187448,0
55031.06250000,1.0063765776,0.0006763128,0
55031.08333333,1.0068858902,0.0006719163,1
55031.10416667,1.0054122592,0.0006215227,0
55031.12500000,1.0037682226,0.0006846167,0
55031.14583333,1.0046325091,0.0006546206,0
55031.16666667,1.0065032224,0.0006801313,0
55031.18750000,1.0057925315,0.0007004840,0
55031.20833333,1.0055735770,0.0006203674,0
55031.22916667,1.0052309606,0.0006022974,0
55031.25000000,1.0045309142,0.0006934923,0
55031.27083333,1.0065106700,0.0006731637,0
55031.29166667,1.0048454906,0.0006839567,0
55031.31250000,1.0059481235,0.0007005786,0
55031.33333333,1.0045612973,0.0006963373,0
55031.35416667,1.0053438350,0.0007153104,0
55031.37500000,1.0061891909,0.0006643122,0
55031.39583333,1.0053974324,0.0006586195,0
55031.41666667,1.0053558391,0.0006482265,0
55031.43750000,1.0056343274,0.0006184429,0
55031.45833333,1.0047675134,0.0006687129,1
55031.47916667,1.0047288394,0.0006332415,0
55031.50000000,1.0062343020,0.0007105569,0
55031.52083333,1.0054762717,0.0006699829,0
55031.54166667,1.0062650094,0.0006711408,0
55031.56250000,1.0065402929,0.0006425910,0
55031.58333333,1.0065783334,0.0006062387,1
55031.60416667,1.0049016404,0.0006038093,0
55031.62500000,1.0054536938,0.0006508002,0
55031.64583333,1.0062617752,0.0006101478,0
55031.66666667,1.0063301142,0.0006728216,0
55031.68750000,1.0075679745,0.0007057168,0
55031.70833333,1.0053602876,0.0007059498,0
55031.72916667,1.0068127107,0.0006790854,0
55031.75000000,1.0062683945,0.0006253478,0
55031.77083333,1.0048953891,0.0007035596,0
55031.79166667,1.0056737597,0.0007063312,0
55031.81250000,1.0062331062,0.0006235984,0
55031.83333333,1.0049019284,0.0006884911,0
55031.85416667,1.0047628746,0.0006343823,0
55031.87500000,1.0048523802,0.0006963168,0
55031.89583333,1.0062624921,0.0007196685,0
55031.91666667,1.0057776166,0.0006036031,0
55031.93750000,1.0056224468,0.0007076839,0
55031.95833333,1.0056538628,0.0006747157,0
55031.97916667,1.0050127283,0.0007168059,0
55032.00000000,1.0057154987,0.0006558011,0
55032.02083333,1.0047153924,0.0007016866,0
55032.04166667,1.0066888006,0.0006074873,0
55032.06250000,1.0070220289,0.0006402335,0
55032.08333333,1.0044920502,0.0006080420,0
55032.10416667,1.0055344998,0.0007170412,0
55032.12500000,1.0055500143,0.0006980369,0
55032.14583333,1.0056673100,0.0007023057,0
55032.16666667,1.0064580322,0.0007125558,0
55032.18750000,1.0054111877,0.0006102124,0
55032.20833333,1.0055867375,0.0006462717,0
55032.22916667,1.0074015639,0.0006085242,0
55032.25000000,1.0054610492,0.0006252952,0
55032.27083333,1.0040642439,0.0006275239,0
55032.29166667,1.0032215207,0.0006562929,0
55032.31250000,1.0024753891,0.0006322275,0
55032.33333333,1.0023149834,0.0006121174,0
55032.35416667,1.0026797646,0.0006200989,0
55032.37500000,1.0044269430,0.0006176731,0
55032.39583333,1.0044266660,0.0007167692,0
55032.41666667,1.0046743861,0.0006911151,0
55032.43750000,1.0050956794,0.0007161314,0
55032.45833333,1.0059944683,0.0006527689,0
55032.47916667,1.0044104695,0.0006334042,0
55032.50000000,1.0049522665,0.0006957952,0
55032.52083333,1.0035027107,0.0006391505,0
55032.54166667,1.0051281851,0.0006359260,0
55032.56250000,1.0032824796,0.0006279007,0
55032.58333333,1.0047636263,0.0006155615,0
55032.60416667,1.0041289844,0.0006307756,0
55032.62500000,1.0040097451,0.0006426384,0
55032.64583333,1.0037896601,0.0006808793,0
55032.66666667,1.0031101584,0.0006075078,0
55032.68750000,1.0030266949,0.0006252608,1
55032.70833333,1.0042969410,0.0006970828,0
55032.72916667,1.0036281178,0.0006176306,0
55032.75000000,1.0033309765,0.0006411174,0
55032.77083333,1.0037482778,0.0007037591,0
55032.79166667,1.0034078230,0.0006185910,0
55032.81250000,1.0027714661,0.0006099284,0
55032.83333333,1.0047859325,0.0006581446,0
55032.85416667,1.0035500932,0.0006362903,0
55032.87500000,1.0030776471,0.0006676090,0
55032.89583333,1.0025508726,0.0006964566,0
55032.91666667,1.0034135515,0.0006164578,0
55032.93750000,1.0022184543,0.0006696839,0
55032.95833333,1.0026871650,0.0006606611,2
55032.97916667,1.0036371453,0.0006172895,0
55033.00000000,1.0025391972,0.0006748798,0
55033.02083333,1.0019646360,0.0006328369,0
55033.04166667,1.0023833924,0.0006585401,0
55033.06250000,1.0028329289,0.0006098727,0
55033.08333333,1.0026591624,0.0006551501,0
55033.10416667,1.0028133095,0.0006367756,0
55033.12500000,1.0012637967,0.0006986857,0
55033.14583333,1.0026599734,0.0006068374,0
55033.16666667,1.0019180207,0.0006502329,0
55033.18750000,1.0020466413,0.0006550118,0
55033.20833333,1.0027764603,0.0006870007,0
55033.22916667,1.0023763331,0.0006689145,0
55033.25000000,1.0021092535,0.0006800655,0
55033.27083333,1.0004629007,0.0006932459,0
55033.29166667,1.0017776267,0.0007034644,0
55033.31250000,1.0012841720,0.0006376651,0
55033.33333333,1.0022355157,0.0006645627,0
55033.35416667,1.0024394437,0.0007008130,0
55033.37500000,1.0015133819,0.0007187341,0
55033.39583333,1.0012480000,0.0007067423,0
55033.41666667,1.0027149655,0.0006445761,0
55033.43750000,1.0013315411,0.0006234200,0
55033.45833333,1.0009197130,0.0006587271,0
55033.47916667,1.0011351161,0.0006889970,0
55033.50000000,1.0013483674,0.0006591083,0
55033.52083333,1.0011557662,0.0006579817,0
55033.54166667,1.0023260456,0.0007005877,0
55033.56250000,1.0003337210,0.0006433685,0
55033.58333333,1.0011438402,0.0007031754,0
55033.60416667,1.0017527494,0.0006488166,0
55033.62500000,1.0019394576,0.0006393880,0
55033.64583333,1.0029359268,0.0006544788,1
55033.66666667,1.0029227987,0.0006914936,0
55033.68750000,1.0008970597,0.0006151202,0
55033.70833333,1.0007209501,0.0006235703,0
55033.72916667,1.0019590507,0.0007141734,0
55033.75000000,1.0015548048,0.0006210590,0
55033.77083333,1.0012091391,0.0006681273,0
55033.79166667,1.0020498043,0.0006695177,1
55033.81250000,1.0022249775,0.0006587549,0
55033.83333333,1.0015390191,0.0006773694,0
55033.85416667,1.0017500274,0.0006275792,0
55033.87500000,1.0016681349,0.0006663195,0
55033.89583333,1.0019444135,0.0006446608,0
55033.91666667,1.0026106575,0.0006794001,0
55033.93750000,1.0016099747,0.0006169468,0
55033.95833333,1.0018776804,0.0006685053,0
55033.97916667,1.0020870818,0.0006222324,0
55034.00000000,1.0023590843,0.0006334372,0
55034.02083333,1.0025620519,0.0006262452,0
55034.04166667,1.0036829956,0.0006219405,0
55034.06250000,1.0028339062,0.0006990853,0
55034.08333333,1.0028302710,0.0006342849,0
55034.10416667,1.0022779586,0.0007112549,0
55034.12500000,1.0017776369,0.0007163912,0
55034.14583333,1.0021349324,0.0006685513,0
55034.16666667,1.0020543445,0.0006171601,0
55034.18750000,1.0027463098,0.0006449458,0
55034.20833333,1.0013408091,0.0006957279,0
55034.22916667,1.0028630637,0.0006440869,0
55034.25000000,1.0023968461,0.0006104421,0
55034.27083333,1.0029394109,0.0006668142,0
55034.29166667,1.0019194085,0.0007014145,0
55034.31250000,1.0017715804,0.0006955112,0
55034.33333333,1.0021116252,0.0006210148,0
55034.35416667,1.0020308526,0.0006807318,0
55034.37500000,0.9839559943,0.0006264605,0
55034.39583333,1.0027243593,0.0006261849,0
55034.41666667,1.0035094613,0.0007048886,0
55034.43750000,1.0017891777,0.0006299603,0
55034.45833333,0.9999150454,0.0006315897,0
55034.47916667,1.0017048298,0.0006000784,0
55034.50000000,1.0020272649,0.0007044803,0
55034.52083333,1.0022686593,0.0006951114,0
55034.54166667,1.0018770666,0.0006752795,0
55034.56250000,1.0012224448,0.0006900319,0
55034.58333333,1.0025102163,0.0006182458,0
55034.60416667,1.0006515455,0.0006549988,0
55034.62500000,1.0010230891,0.0006421463,0
55034.64583333,1.0004027468,0.0006112532,0
55034.66666667,1.0009316997,0.0006583357,0
55034.68750000,1.0018963253,0.0007104888,0
55034.70833333,1.0005232601,0.0006048071,0
55034.72916667,1.0003566671,0.0006349753,0
55034.75000000,0.9992088956,0.0006249049,0
55034.77083333,0.9999075087,0.0006285776,0
55034.79166667,1.0007156373,0.0007090121,0
55034.81250000,0.9858941916,0.0006561683,2
55034.83333333,0.9992944043,0.0006559559,0
55034.85416667,1.0000583589,0.0006912691,0
55034.87500000,0.9988845241,0.0006185391,0
55034.89583333,0.9997071909,0.0006584718,0
55034.91666667,0.9977909219,0.0006515982,0
55034.93750000,0.9988486755,0.0006716293,0
55034.95833333,0.9993381400,0.0007199469,0
55034.97916667,0.9986043691,0.0006923339,0
55035.00000000,0.9964453051,0.0006477439,0
55035.02083333,0.9969514240,0.0006993064,0
55035.04166667,0.9969856521,0.0006204850,0
55035.06250000,0.9974787205,0.0006036556,0
55035.08333333,0.9957662710,0.0006245338,0
55035.10416667,0.9956696668,0.0006408494,0
55035.12500000,0.9949821540,0.0006612697,0
55035.14583333,0.9952046232,0.0006738155,0
55035.16666667,0.9945876652,0.0007092727,0
55035.18750000,0.9962434562,0.0006611825,0
55035.20833333,0.9944687126,0.0006601531,0
55035.22916667,0.9950218827,0.0006060292,0
55035.25000000,0.9943194294,0.0006041894,0
55035.27083333,0.9940153398,0.0006661392,0
55035.29166667,0.9978698699,0.0006525814,2
55035.31250000,0.9939582630,0.0007007016,0
55035.33333333,0.9932169819,0.0006192816,0
55035.35416667,0.9928827748,0.0006029966,0
55035.37500000,0.9921402182,0.0006538847,0
55035.39583333,0.9919631379,0.0006284974,0
55035.41666667,0.9922967348,0.0006059537,0
55035.43750000,0.9918066107,0.0006869518,0
55035.45833333,0.9914354990,0.0006133912,0
55035.47916667,0.9905664163,0.0006729983,0
55035.50000000,0.9895464358,0.0006337260,0
55035.52083333,0.9877385994,0.0006208195,0
55035.54166667,0.9877431271,0.0006455702,0
55035.56250000,0.9873633717,0.0006961735,0
55035.58333333,0.9884944090,0.0006470512,0
55035.60416667,0.9892441042,0.0006900924,0
55035.62500000,0.9889565339,0.0006150584,0
55035.64583333,0.9890269613,0.0006927326,0
55035.66666667,0.9903471062,0.0006284320,2
55035.68750000,0.9885485222,0.0006812872,0
55035.70833333,0.9898314663,0.0006678938,0
55035.72916667,0.9882437487,0.0007114974,0
55035.75000000,0.9879921493,0.0006464787,0
55035.77083333,0.9871857739,0.0006079398,0
55035.79166667,0.9884610895,0.0006022987,0
55035.81250000,0.9886063996,0.0006992230,0
55035.83333333,0.9876447050,0.0006629683,0
55035.85416667,0.9873715620,0.0006930293,0
55035.87500000,0.9866205368,0.0006281311,0
55035.89583333,0.9868794135,0.0006414100,0
55035.91666667,0.9859958366,0.0006036125,0
55035.93750000,0.9855773102,0.0007153791,0
55035.95833333,0.9852659338,0.0006801441,0
55035.97916667,0.9864765253,0.0007119846,0
55036.00000000,0.9852319401,0.0006318596,0
55036.02083333,0.9856975710,0.0006733756,0
55036.04166667,0.9859360118,0.0006814200,0
55036.06250000,0.9865693277,0.0006381060,0
55036.08333333,0.9854978762,0.0007017731,0
55036.10416667,0.9866806652,0.0007136594,0
55036.12500000,0.9865451108,0.0007061826,0
55036.14583333,0.9851531440,0.0006886880,1
55036.16666667,0.9866244838,0.0006332958,0
55036.18750000,0.9857696190,0.0006337939,0
55036.20833333,0.9856417857,0.0007156032,0
55036.22916667,0.9858939365,0.0006012341,0
55036.25000000,0.9861361286,0.0006859260,0
55036.27083333,0.9859445482,0.0006847495,0
55036.29166667,0.9857659570,0.0006747227,0
55036.31250000,0.9859097728,0.0007188131,0
55036.33333333,0.9866690560,0.0006374255,0
55036.35416667,0.9866217204,0.0006407966,0
55036.37500000,0.9872032235,0.0006094727,0
55036.39583333,0.9870864575,0.0006531358,0
55036.41666667,0.9872842648,0.0006313258,0
55036.43750000,0.9878119521,0.0006412064,0
55036.45833333,0.9886341070,0.0007001486,0
55036.47916667,0.9889010908,0.0007122581,0
55036.50000000,0.9889294453,0.0006222880,0
55036.52083333,0.9889019026,0.0006447011,0
55036.54166667,0.9900814585,0.0007114357,0
55036.56250000,0.9891322935,0.0006074170,0
55036.58333333,0.9893449543,0.0006110833,1
55036.60416667,0.9908267032,0.0006195349,0
55036.62500000,0.9879072339,0.0006714255,0
55036.64583333,0.9899164898,0.0006180567,0
55036.66666667,0.9912666733,0.0007161692,0
55036.68750000,0.9913408097,0.0006536057,0
55036.70833333,0.9927333946,0.0006601822,0
55036.72916667,0.9914554315,0.0006295990,0
55036.75000000,0.9914613426,0.0006565152,0
55036.77083333,0.9918828168,0.0006794296,0
55036.79166667,0.9926996327,0.0006901413,0
55036.81250000,0.9939784572,0.0006904642,0
55036.83333333,0.9943377428,0.0006693469,0
55036.85416667,0.9935954780,0.0007085232,0
55036.87500000,0.9942086135,0.0006980889,0
55036.89583333,0.9940114152,0.0006908458,0
55036.91666667,0.9945328108,0.0006066727,0
55036.93750000,0.9958798836,0.0006008254,0
55036.95833333,0.9966678429,0.0006254937,0
55036.97916667,0.9956093518,0.0006796228,0
55037.00000000,0.9966612453,0.0006493437,0
55037.02083333,0.9967683084,0.0006482888,0
55037.04166667,0.9979599932,0.0007061504,0
55037.06250000,0.9975003477,0.0007074675,0
55037.08333333,0.9968350602,0.0007091010,0
55037.10416667,0.9992671906,0.0006376654,0
55037.12500000,0.9988456346,0.0006829267,0
55037.14583333,0.9993516064,0.0006325960,0
55037.16666667,1.0001726403,0.0006228732,0
55037.18750000,1.0005425716,0.0006221559,0
55037.20833333,1.0010348769,0.0006410529,0
55037.22916667,1.0000971943,0.0006515949,0
55037.25000000,1.0019617637,0.0006997139,0
55037.27083333,1.0008092746,0.0006143869,0
55037.29166667,1.0029172741,0.0006881911,0
55037.31250000,1.0035308897,0.0006637746,0
55037.33333333,1.0023159487,0.0006345534,0
55037.35416667,1.0037911558,0.0006591384,0
55037.37500000,1.0046314549,0.0006359930,0
55037.39583333,1.0040356942,0.0006715298,0
55037.41666667,1.0051478851,0.0006520613,0
55037.43750000,1.0033467797,0.0006197287,0
55037.45833333,1.0061041576,0.0006139900,0
